visitId,visitStartTime,visitNumber,channelGrouping,browser,operatingSystem,deviceCategory,continent,subContinent,country,transactions
1501651178,1501651178,1,Organic Search,Safari,iOS,mobile,Americas,Northern America,Canada,
1501578595,1501578595,1,Organic Search,Safari,iOS,mobile,Europe,Western Europe,Germany,
1501606624,1501606624,1,Organic Search,Safari,iOS,mobile,Asia,Eastern Asia,Hong Kong,
1501613900,1501613900,1,Display,Chrome,iOS,mobile,Americas,Northern America,United States,
1501613971,1501613971,1,Organic Search,Chrome,Android,mobile,Europe,Western Europe,Netherlands,
1501592662,1501592662,2,Organic Search,Chrome,Android,mobile,Americas,Northern America,United States,
1501581072,1501581072,1,Organic Search,Safari,iOS,mobile,Oceania,Australasia,Australia,
1501617529,1501617529,1,Affiliates,Chrome,Android,mobile,Asia,Western Asia,Israel,
1501641041,1501641041,5,Direct,Safari,iOS,mobile,Americas,Northern America,United States,
1501626293,1501626293,2,Social,Safari,iOS,mobile,Europe,Western Europe,Germany,
1501585500,1501585500,1,Social,Safari (in-app),iOS,mobile,Europe,Eastern Europe,Poland,
1501579285,1501579285,1,Organic Search,Chrome,iOS,mobile,Asia,Southeast Asia,Vietnam,
1501604990,1501604990,4,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501639836,1501639836,2,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501605618,1501605618,10,Referral,Chrome,Chrome OS,desktop,Americas,Northern America,United States,
1501575391,1501575391,3,Paid Search,Chrome,Windows,desktop,Asia,Southern Asia,India,
1501597720,1501597720,3,Direct,Chrome,Windows,desktop,Americas,Northern America,United States,
1501651147,1501651147,1,Direct,Chrome,Windows,desktop,Asia,Southern Asia,India,
1501605296,1501605296,1,Referral,Chrome,Chrome OS,desktop,Americas,Northern America,United States,
1501585619,1501585619,1,Referral,Internet Explorer,Windows,desktop,Asia,Eastern Asia,Japan,
1501628538,1501628538,3,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501605824,1501605824,1,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501610913,1501610913,1,Organic Search,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501639197,1501639197,3,Referral,Chrome,Windows,desktop,Asia,Eastern Asia,Japan,
1501635483,1501635483,3,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501627306,1501627306,138,Display,Chrome,Windows,desktop,Americas,Northern America,United States,
1501605713,1501605713,3,Referral,Chrome,Chrome OS,desktop,Americas,Northern America,United States,
1501584877,1501584877,1,Referral,Chrome,Windows,desktop,Africa,Western Africa,Nigeria,
1501594122,1501594122,1,Organic Search,Chrome,Macintosh,desktop,Asia,Southeast Asia,Thailand,
1501616055,1501616055,5,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501617275,1501617275,1,Direct,Chrome,Windows,desktop,Americas,Northern America,United States,
1501618465,1501618465,3,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501621876,1501621876,4,Organic Search,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501619295,1501619295,1,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501629812,1501629812,1,Organic Search,Safari,Macintosh,desktop,Americas,Northern America,United States,
1501590601,1501590601,7,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501620069,1501620069,1,Organic Search,Chrome,Windows,desktop,Americas,Northern America,United States,
1501606700,1501606700,2,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501573121,1501573121,1,Referral,Firefox,Windows,desktop,Europe,Eastern Europe,Hungary,
1501625530,1501625530,4,Referral,Chrome,Linux,desktop,Americas,Northern America,United States,
1501575832,1501575832,6,Referral,Chrome,Macintosh,desktop,Asia,Southeast Asia,Singapore,
1501604163,1501604163,1,Organic Search,Chrome,Windows,desktop,Asia,Southern Asia,India,
1501612890,1501612890,1,Direct,Chrome,Linux,desktop,Americas,Northern America,United States,
1501618371,1501618371,1,Referral,Chrome,Linux,desktop,Americas,Northern America,Canada,
1501627963,1501627963,1,Referral,Chrome,Chrome OS,desktop,Americas,Northern America,United States,
1501637122,1501637122,3,Referral,Chrome,Chrome OS,desktop,Americas,Northern America,United States,
1501596351,1501596351,1,Organic Search,Chrome,Windows,desktop,Americas,Northern America,United States,
1501617275,1501617275,2,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501641972,1501641972,1,Direct,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501576877,1501576877,1,Organic Search,Chrome,Windows,desktop,Asia,Southern Asia,India,
1501602578,1501602578,1,Organic Search,Chrome,Windows,desktop,Americas,Northern America,United States,
1501645903,1501645903,1,Referral,Chrome,Macintosh,desktop,Oceania,Australasia,Australia,
1501625243,1501625243,1,Referral,Chrome,Macintosh,desktop,Europe,Northern Europe,United Kingdom,
1501629718,1501629718,6,Display,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501604550,1501604550,1,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501595677,1501595677,1,Direct,Chrome,Macintosh,desktop,Europe,Northern Europe,United Kingdom,
1501633972,1501633972,1,Referral,Chrome,Linux,desktop,Americas,Northern America,United States,
1501612186,1501612186,1,Affiliates,Chrome,Macintosh,desktop,Americas,Northern America,Canada,
1501650455,1501650455,1,Affiliates,Chrome,Macintosh,desktop,Europe,Southern Europe,Italy,
1501606088,1501606088,2,Referral,Chrome,Linux,desktop,Americas,Northern America,United States,
1501575721,1501575721,3,Paid Search,Chrome,Windows,desktop,Asia,Eastern Asia,Hong Kong,
1501604624,1501604624,2,Referral,Chrome,Windows,desktop,Americas,Northern America,United States,
1501633072,1501633072,1,Referral,Chrome,Windows,desktop,Americas,South America,Brazil,
1501626352,1501626352,5,Referral,Chrome,Linux,desktop,Americas,Northern America,United States,
1501623915,1501623915,1,Direct,Safari,Macintosh,desktop,Americas,Northern America,United States,
1501621180,1501621180,2,Affiliates,Chrome,Macintosh,desktop,Americas,Northern America,Canada,
1501619383,1501619383,1,Organic Search,Chrome,Windows,desktop,Americas,Northern America,United States,
1501648642,1501648642,1,Affiliates,Chrome,Macintosh,desktop,Oceania,Australasia,Australia,
1501622651,1501622651,3,Referral,Chrome,Linux,desktop,Americas,Northern America,United States,
1501626270,1501626270,1,Direct,Safari,Macintosh,desktop,Europe,Southern Europe,Spain,
1501605169,1501605169,1,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501588177,1501588181,1,Direct,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501576098,1501576098,1,Organic Search,Chrome,Windows,desktop,Oceania,Australasia,New Zealand,
1501628807,1501628807,4,Paid Search,Opera,Android,mobile,Americas,Northern America,United States,
1501578693,1501578693,1,Organic Search,Safari,iOS,mobile,Europe,Western Europe,Germany,
1501644596,1501644596,1,Direct,Chrome,Android,mobile,Americas,Northern America,United States,
1501643964,1501643964,1,Direct,Chrome,Android,mobile,Americas,Northern America,Canada,
1501613261,1501613261,3,Organic Search,Chrome,Android,mobile,Asia,Western Asia,Israel,
1501605646,1501605646,3,Direct,Safari,iOS,mobile,Asia,Southern Asia,India,
1501602710,1501602710,2,Display,Chrome,Android,mobile,Americas,Northern America,United States,
1501613464,1501613479,1,Display,Chrome,Android,mobile,Americas,Northern America,United States,
1501627219,1501627219,1,Direct,Chrome,Android,mobile,Americas,Northern America,United States,
1501647127,1501647127,1,Organic Search,Safari,iOS,mobile,Oceania,Australasia,Australia,
1501600680,1501600680,1,Direct,Safari,iOS,mobile,Americas,Northern America,Canada,
1501636154,1501636154,1,Organic Search,Safari,iOS,mobile,Americas,Northern America,United States,
1501612621,1501612621,1,Direct,Chrome,Windows,desktop,Americas,Central America,Mexico,
1501623047,1501623047,1,Organic Search,Chrome,Windows,desktop,Americas,Northern America,United States,
1501595663,1501595663,6,Direct,Chrome,Chrome OS,desktop,Americas,Northern America,United States,
1501603131,1501603131,1,Organic Search,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501648341,1501648341,1,Organic Search,Internet Explorer,Windows,desktop,Oceania,Australasia,New Zealand,
1501644710,1501644710,1,Social,Safari,Macintosh,desktop,Americas,South America,Peru,
1501571187,1501571187,1,Social,Chrome,Windows,desktop,Asia,Southern Asia,India,
1501641186,1501641186,1,Social,Safari,Macintosh,desktop,Asia,Southeast Asia,Vietnam,
1501592644,1501592644,1,Organic Search,Safari,iOS,tablet,Asia,Eastern Asia,Japan,
1501634729,1501634729,1,Organic Search,Safari,iOS,tablet,Americas,Northern America,United States,
1501641254,1501641254,1,Organic Search,Safari,iOS,mobile,Americas,Northern America,United States,
1501605408,1501605408,1,Organic Search,Chrome,Android,mobile,Americas,Northern America,United States,
1501616522,1501616522,1,Direct,Chrome,Android,mobile,Americas,Caribbean,Trinidad & Tobago,
1501616550,1501616550,1,Organic Search,Safari,iOS,mobile,Americas,Northern America,United States,
1501646934,1501646934,1,Organic Search,Safari,iOS,mobile,Oceania,Australasia,Australia,
1501643371,1501643371,1,Organic Search,Safari,iOS,tablet,Americas,Northern America,United States,
1501577442,1501577442,1,Organic Search,Chrome,Android,mobile,Europe,Eastern Europe,Czechia,
1501622515,1501622515,1,Organic Search,Safari,iOS,mobile,Americas,Northern America,United States,
1501655878,1501655878,1,Organic Search,Safari,iOS,mobile,Oceania,Australasia,New Zealand,
1501577003,1501577003,1,Organic Search,Safari,iOS,tablet,Oceania,Australasia,New Zealand,
1501639292,1501639292,1,Organic Search,Safari,iOS,mobile,Americas,Northern America,United States,
1501643093,1501643093,1,Organic Search,Safari,iOS,tablet,Americas,Northern America,United States,
1501633737,1501633737,1,Organic Search,Safari,iOS,mobile,Americas,Northern America,Canada,
1501609298,1501609298,1,Organic Search,Safari,iOS,mobile,Europe,Northern Europe,United Kingdom,
1501590502,1501590502,1,Organic Search,Safari,iOS,mobile,Europe,Northern Europe,United Kingdom,
1501603420,1501603420,1,Organic Search,Chrome,Android,mobile,Americas,Northern America,United States,
1501610522,1501610522,1,Organic Search,Chrome,Android,mobile,Americas,Northern America,United States,
1501629280,1501629280,1,Organic Search,Safari,iOS,mobile,Americas,Northern America,United States,
1501591298,1501591298,1,Organic Search,Safari,iOS,mobile,Europe,Western Europe,Netherlands,
1501636160,1501636160,1,Organic Search,Safari,iOS,mobile,Americas,Northern America,United States,
1501632181,1501632181,1,Organic Search,Safari,iOS,mobile,Americas,Northern America,Canada,
1501617119,1501617119,1,Direct,Chrome,Android,mobile,Europe,Northern Europe,United Kingdom,
1501592950,1501592950,1,Organic Search,Safari,iOS,tablet,Americas,Northern America,United States,
1501655094,1501655094,1,Organic Search,Chrome,Android,tablet,Europe,Northern Europe,United Kingdom,
1501654689,1501654689,1,Organic Search,Safari,iOS,mobile,Americas,Northern America,United States,
1501598232,1501598232,1,Organic Search,Chrome,Android,mobile,Europe,Northern Europe,United Kingdom,
1501603604,1501603604,1,Social,Safari,iOS,mobile,(not set),(not set),(not set),
1501634853,1501634853,1,Social,Safari,iOS,mobile,Americas,Northern America,United States,
1501632079,1501632079,1,Direct,Chrome,Chrome OS,desktop,Americas,Northern America,United States,
1501636720,1501636720,1,Organic Search,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501617904,1501617904,2,Referral,Chrome,Linux,desktop,Americas,Northern America,United States,
1501631690,1501631690,1,Direct,Chrome,Chrome OS,desktop,Americas,Northern America,United States,
1501600754,1501600754,2,Organic Search,Chrome,Windows,desktop,Asia,Southern Asia,India,
1501590424,1501590424,1,Organic Search,Chrome,Windows,desktop,Europe,Northern Europe,United Kingdom,
1501626553,1501626553,1,Organic Search,Internet Explorer,Windows,desktop,Americas,Northern America,United States,
1501621348,1501621348,1,Direct,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501609670,1501609670,1,Organic Search,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501589680,1501589680,14,Direct,Chrome,Windows,desktop,Americas,Northern America,United States,
1501609131,1501609131,1,Direct,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501633349,1501633349,2,Organic Search,Chrome,Chrome OS,desktop,Americas,Northern America,United States,
1501620698,1501620698,1,Organic Search,Safari,Macintosh,desktop,Europe,Northern Europe,United Kingdom,
1501627942,1501627942,1,Direct,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501637417,1501637417,1,Organic Search,Chrome,Windows,desktop,Americas,Northern America,United States,
1501617806,1501617806,1,Organic Search,Chrome,Windows,desktop,Americas,Northern America,United States,
1501597590,1501597590,2,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501609763,1501609763,1,Organic Search,Firefox,Macintosh,desktop,Europe,Western Europe,Germany,
1501626856,1501626856,1,Direct,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501581699,1501581699,2,Organic Search,Chrome,Windows,desktop,Europe,Northern Europe,Norway,
1501612358,1501612358,2,Referral,Chrome,Windows,desktop,Americas,Northern America,United States,
1501639611,1501639611,2,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501608271,1501608271,2,Direct,Opera,Windows,desktop,Africa,Northern Africa,Algeria,
1501604907,1501604907,1,Social,Chrome,Linux,desktop,Americas,Northern America,United States,
1501595756,1501595756,1,Social,Chrome,Windows,desktop,Asia,Southern Asia,Bangladesh,
1501653923,1501653923,1,Social,Firefox,Windows,desktop,Europe,Northern Europe,United Kingdom,
1501578242,1501578242,1,Social,Firefox,Windows,desktop,Asia,Southern Asia,India,
1501647074,1501647074,4,Direct,Chrome,Chrome OS,desktop,Americas,Northern America,United States,
1501600897,1501600897,1,Organic Search,Chrome,Macintosh,desktop,Europe,Western Europe,France,
1501610153,1501610153,24,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501628880,1501628880,8,Referral,Chrome,Linux,desktop,Americas,Northern America,United States,
1501611743,1501611743,11,Direct,Chrome,Windows,desktop,Americas,Northern America,United States,
1501597460,1501597460,1,Organic Search,Chrome,Chrome OS,desktop,Americas,Northern America,United States,
1501601523,1501601523,1,Organic Search,Chrome,Windows,desktop,Americas,Northern America,United States,
1501646316,1501646316,1,Organic Search,Chrome,Windows,desktop,Americas,Northern America,United States,
1501626555,1501626555,1,Organic Search,Chrome,Windows,desktop,Americas,South America,Brazil,
1501571867,1501571867,3,Direct,Internet Explorer,Windows,desktop,Asia,Eastern Asia,Taiwan,
1501631882,1501631882,1,Social,Chrome,Windows,desktop,Asia,Southeast Asia,Thailand,
1501619433,1501619433,1,Social,Chrome,Windows,desktop,Asia,Western Asia,Turkey,
1501617388,1501617388,1,Social,Chrome,Windows,desktop,Americas,South America,Brazil,
1501616419,1501616419,1,Organic Search,Chrome,Windows,desktop,Europe,Northern Europe,Ireland,
1501596284,1501596284,1,Organic Search,Chrome,Windows,desktop,Americas,South America,Colombia,
1501624145,1501624145,1,Organic Search,Chrome,Windows,desktop,Africa,Northern Africa,Egypt,
1501593270,1501593270,1,Direct,Nokia Browser,(not set),desktop,Asia,Southern Asia,India,
1501653679,1501653679,1,Social,Chrome,Windows,desktop,Asia,Eastern Asia,South Korea,
1501641823,1501641823,1,Organic Search,Safari,Macintosh,desktop,Americas,Northern America,United States,
1501593822,1501593822,1,Organic Search,Chrome,Windows,desktop,Americas,Northern America,Canada,
1501596985,1501596985,1,Organic Search,Chrome,Macintosh,desktop,Asia,Western Asia,Turkey,
1501574202,1501574202,2,Organic Search,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501645723,1501645723,1,Organic Search,Safari,Macintosh,desktop,Americas,Northern America,United States,
1501621707,1501621707,2,Direct,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501612295,1501612295,1,Organic Search,Chrome,Windows,desktop,Asia,Southern Asia,India,
1501620909,1501620909,1,Social,Chrome,Windows,desktop,Europe,Eastern Europe,Poland,
1501631563,1501631563,1,Organic Search,Chrome,Windows,desktop,Europe,Northern Europe,United Kingdom,
1501645015,1501645015,3,Organic Search,Safari,iOS,mobile,Americas,Northern America,United States,
1501619623,1501619623,1,Organic Search,Chrome,Android,mobile,Americas,Northern America,United States,
1501634714,1501634714,1,Organic Search,Chrome,Android,mobile,Americas,Northern America,Canada,
1501614025,1501614025,1,Organic Search,Safari,iOS,mobile,Europe,Northern Europe,United Kingdom,
1501612053,1501612053,1,Direct,Chrome,Android,mobile,Europe,Western Europe,Austria,
1501582675,1501582675,2,Direct,Chrome,Android,tablet,Europe,Western Europe,Germany,
1501588727,1501588727,1,Organic Search,Chrome,Android,mobile,Americas,South America,Brazil,
1501645232,1501645232,1,Direct,Safari (in-app),iOS,mobile,Americas,Northern America,United States,
1501586815,1501586815,19,Direct,Android Webview,Android,tablet,Americas,Northern America,United States,
1501598919,1501598919,1,Social,Safari (in-app),iOS,mobile,Americas,Northern America,United States,
1501595825,1501595825,1,Organic Search,Chrome,Android,mobile,Americas,Northern America,United States,
1501606527,1501606527,1,Organic Search,Safari,iOS,mobile,Europe,Northern Europe,Lithuania,
1501605106,1501605106,1,Organic Search,Safari,iOS,mobile,Americas,Northern America,Canada,
1501637136,1501637136,1,Organic Search,Chrome,Android,mobile,Americas,Northern America,United States,
1501628461,1501628461,1,Organic Search,Safari,iOS,mobile,Americas,Northern America,United States,
1501618128,1501618128,1,Direct,Android Browser,Android,mobile,Europe,Northern Europe,United Kingdom,
1501639088,1501639088,2,Organic Search,Safari,iOS,mobile,Americas,Northern America,United States,
1501616730,1501616730,1,Organic Search,Android Webview,Android,mobile,Africa,Northern Africa,Morocco,
1501588350,1501588350,1,Organic Search,Safari,iOS,mobile,Europe,Southern Europe,Slovenia,
1501573095,1501573095,1,Organic Search,Safari,iOS,mobile,Americas,Northern America,United States,
1501622199,1501622199,1,Organic Search,Chrome,Android,mobile,Europe,Eastern Europe,Poland,
1501609348,1501609348,1,Organic Search,Safari,iOS,mobile,Americas,Northern America,United States,
1501605911,1501605911,1,Organic Search,Safari,iOS,tablet,Americas,Caribbean,Dominican Republic,
1501611287,1501611287,1,Organic Search,Chrome,Android,mobile,Europe,Southern Europe,Croatia,
1501644356,1501644356,1,Organic Search,Safari,iOS,mobile,Europe,Northern Europe,United Kingdom,
1501579200,1501579200,1,Direct,Chrome,Android,mobile,Asia,Southern Asia,Pakistan,
1501608576,1501608576,1,Organic Search,Chrome,Android,mobile,Europe,Northern Europe,United Kingdom,
1501600335,1501600335,1,Organic Search,Chrome,Android,mobile,Asia,Southern Asia,India,
1501573778,1501573778,1,Direct,Opera Mini,Android,mobile,Asia,Southern Asia,India,
1501648866,1501648866,1,Organic Search,Safari,iOS,mobile,Americas,Northern America,United States,
1501633620,1501633620,1,Organic Search,Safari,iOS,mobile,Europe,Western Europe,France,
1501604606,1501604606,1,Organic Search,Safari,iOS,mobile,Europe,Northern Europe,United Kingdom,
1501614307,1501614307,1,Social,Safari,iOS,mobile,Europe,Southern Europe,Italy,
1501583233,1501583233,1,Organic Search,Safari,iOS,mobile,Europe,Northern Europe,United Kingdom,
1501621046,1501621046,1,Organic Search,Safari,iOS,mobile,Americas,Northern America,United States,
1501618890,1501618890,1,Organic Search,Safari,iOS,tablet,Europe,Northern Europe,United Kingdom,
1501587353,1501587353,2,Organic Search,Opera Mini,(not set),mobile,Asia,Southern Asia,India,
1501651121,1501651121,1,Organic Search,Chrome,Windows,desktop,Americas,Northern America,United States,
1501622534,1501622534,1,Organic Search,Chrome,Windows,desktop,Americas,Northern America,United States,
1501606156,1501606156,1,Organic Search,Chrome,Windows,desktop,Americas,Northern America,United States,
1501629158,1501629158,1,Organic Search,Chrome,Windows,desktop,Americas,Northern America,United States,
1501643500,1501643500,1,Organic Search,Chrome,Windows,desktop,Americas,South America,Chile,
1501646690,1501646690,1,Social,Safari,Macintosh,desktop,Asia,Eastern Asia,Taiwan,
1501580187,1501580187,1,Direct,Opera Mini,(not set),mobile,Africa,Eastern Africa,Ethiopia,
1501624315,1501624315,4,Organic Search,Safari,iOS,mobile,Americas,Northern America,United States,
1501627385,1501627385,1,Organic Search,Safari,iOS,mobile,Europe,Eastern Europe,Hungary,
1501649287,1501649287,1,Organic Search,Chrome,Android,mobile,Europe,Northern Europe,Norway,
1501606724,1501606724,1,Organic Search,Safari,iOS,tablet,Americas,Northern America,United States,
1501583169,1501583169,1,Organic Search,Chrome,Android,tablet,Oceania,Australasia,Australia,
1501612373,1501612373,1,Organic Search,Chrome,Windows,desktop,Asia,Western Asia,Saudi Arabia,
1501647303,1501647303,1,Organic Search,Firefox,Windows,desktop,Americas,Northern America,United States,
1501600403,1501600403,1,Referral,Firefox,Windows,desktop,Asia,Eastern Asia,Taiwan,
1501646318,1501646318,2,Referral,Chrome,Windows,desktop,Asia,Southeast Asia,Malaysia,
1501624282,1501624282,1,Paid Search,Chrome,Windows,desktop,Americas,Northern America,United States,
1501649794,1501649794,1,Direct,Chrome,Macintosh,desktop,Asia,Eastern Asia,Japan,
1501607413,1501607413,2,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501647528,1501647528,1,Direct,Chrome,Macintosh,desktop,Asia,Eastern Asia,Japan,
1501622729,1501622729,2,Organic Search,Chrome,Windows,desktop,Americas,Northern America,United States,
1501584067,1501584067,1,Organic Search,Chrome,Windows,desktop,Asia,Eastern Asia,Taiwan,
1501574132,1501574132,2,Organic Search,Firefox,Windows,desktop,Europe,Western Europe,Germany,
1501578861,1501578861,1,Organic Search,Firefox,Windows,desktop,Europe,Western Europe,Germany,
1501643016,1501643016,1,Organic Search,Opera,Windows,desktop,Asia,Southern Asia,India,
1501602271,1501602271,1,Organic Search,Chrome,Macintosh,desktop,Americas,Central America,Mexico,
1501580388,1501580388,1,Organic Search,Chrome,Windows,desktop,Europe,Western Europe,Germany,
1501619555,1501619555,1,Organic Search,Safari,Macintosh,desktop,Asia,Southern Asia,India,
1501591830,1501591830,1,Organic Search,Chrome,Windows,desktop,Europe,Western Europe,Austria,
1501620347,1501620347,9,Referral,Chrome,Linux,desktop,Americas,Northern America,United States,
1501609823,1501609823,8,Referral,Chrome,Windows,desktop,Americas,Northern America,United States,
1501626472,1501626472,9,Referral,Chrome,Windows,desktop,Americas,Northern America,United States,
1501606292,1501606292,1,Direct,Chrome,Linux,desktop,Americas,Northern America,United States,
1501623584,1501623584,2,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501602950,1501602950,5,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501651296,1501651296,6,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501631102,1501631102,4,Referral,Chrome,Linux,desktop,Oceania,Australasia,Australia,
1501597845,1501597845,3,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501597080,1501597080,3,Direct,Chrome,Chrome OS,desktop,Americas,Northern America,United States,
1501625939,1501625939,9,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501614730,1501614730,16,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501598652,1501598652,7,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501627439,1501627439,3,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501622743,1501622743,9,Display,Chrome,Linux,desktop,Americas,Northern America,United States,
1501627802,1501627802,4,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501600820,1501600820,2,Referral,Chrome,Linux,desktop,Americas,Northern America,United States,
1501636717,1501636717,1,Referral,Firefox,Windows,desktop,Asia,Eastern Asia,South Korea,
1501611840,1501611840,8,Display,Chrome,Linux,desktop,Americas,Northern America,United States,
1501595762,1501595762,7,Referral,Chrome,Linux,desktop,Americas,Northern America,United States,
1501648472,1501648472,9,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501646301,1501646301,4,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501629316,1501629316,1,Organic Search,Chrome,Windows,desktop,Americas,Northern America,United States,
1501597274,1501597274,2,Organic Search,Chrome,Macintosh,desktop,Europe,Western Europe,Germany,
1501596684,1501596684,1,Organic Search,Chrome,Windows,desktop,Americas,Northern America,United States,
1501636183,1501636183,1,Organic Search,Chrome,Windows,desktop,Americas,Northern America,United States,
1501602459,1501602459,1,Organic Search,Opera,Macintosh,desktop,Americas,Northern America,United States,
1501653911,1501653911,1,Organic Search,Chrome,Macintosh,desktop,Asia,Eastern Asia,Hong Kong,
1501645868,1501645868,1,Organic Search,Chrome,Windows,desktop,Americas,Northern America,United States,
1501620343,1501620343,1,Direct,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501577622,1501577622,1,Organic Search,Chrome,Windows,desktop,Asia,Southern Asia,India,
1501625023,1501625023,1,Organic Search,Edge,Windows,desktop,Europe,Northern Europe,United Kingdom,
1501626886,1501626886,5,Direct,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501633061,1501633061,2,Direct,Chrome,Linux,desktop,Americas,Northern America,United States,
1501599498,1501599501,1,Direct,Chrome,Windows,desktop,Americas,Northern America,United States,
1501634856,1501634856,1,Referral,Chrome,Linux,desktop,Americas,Northern America,United States,
1501594094,1501594094,1,Referral,YaBrowser,Windows,desktop,Europe,Eastern Europe,Russia,
1501630850,1501630850,1,Organic Search,Safari,iOS,mobile,Americas,Northern America,United States,
1501655924,1501655924,1,Organic Search,Safari,iOS,mobile,Asia,Southeast Asia,Thailand,
1501621560,1501621560,1,Direct,Safari,iOS,mobile,Americas,Northern America,United States,
1501652749,1501652749,1,Organic Search,Safari,iOS,mobile,Europe,Northern Europe,United Kingdom,
1501588828,1501588828,1,Organic Search,Chrome,Android,mobile,Africa,Eastern Africa,Kenya,
1501628949,1501628949,2,Direct,Chrome,Android,mobile,Europe,Southern Europe,Italy,
1501608065,1501608065,1,Organic Search,Chrome,Android,mobile,Europe,Western Europe,Germany,
1501603968,1501603968,5,Direct,Chrome,Android,mobile,Americas,Northern America,United States,
1501616141,1501616141,1,Organic Search,Android Webview,Android,mobile,Americas,Central America,Mexico,
1501624752,1501624752,1,Direct,Chrome,Android,mobile,Europe,Western Europe,Germany,
1501627781,1501627781,1,Organic Search,Chrome,Android,mobile,Asia,Western Asia,United Arab Emirates,
1501586789,1501586789,1,Organic Search,Safari,iOS,mobile,Americas,Northern America,United States,
1501615696,1501615696,1,Organic Search,Chrome,Windows,desktop,Asia,Western Asia,Israel,
1501611937,1501611937,1,Display,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501602510,1501602510,1,Organic Search,Chrome,Windows,desktop,Americas,Northern America,United States,
1501574913,1501574913,1,Organic Search,Chrome,Macintosh,desktop,Oceania,Australasia,Australia,
1501632185,1501632185,2,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501602903,1501602903,1,Organic Search,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501613885,1501613885,326,Display,Firefox,Windows,desktop,Americas,Northern America,United States,
1501649437,1501649437,1,Organic Search,Safari,Macintosh,desktop,Americas,Northern America,United States,
1501599019,1501599019,325,Display,Firefox,Windows,desktop,Americas,Northern America,United States,
1501649879,1501649879,4,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501621248,1501621248,2,Organic Search,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501612962,1501612962,1,Referral,Chrome,Linux,desktop,Americas,Northern America,United States,
1501645620,1501645620,1,Organic Search,Internet Explorer,Windows,desktop,Americas,Northern America,United States,
1501602328,1501602328,1,Organic Search,Chrome,Linux,desktop,Americas,Northern America,United States,
1501640021,1501640021,3,Organic Search,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501643903,1501643903,11,Organic Search,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501634338,1501634338,1,Direct,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501632319,1501632319,3,Organic Search,Chrome,Windows,desktop,Americas,Northern America,United States,
